L,rho,n_samples,mean,std,second_moment,fourth_moment,binder_cumulant
10,0.18848200,10000,4.8173770000e-01,5.4830324959e-02,2.3507727550e-01,5.7989566891e-02,0.650210061547585
10,0.19086500,10000,4.7167360000e-01,5.5048735675e-02,2.2550604520e-01,5.3485164896e-02,0.6494130815330367
10,0.19320900,10000,4.6355720000e-01,5.6721194077e-02,2.1810224980e-01,5.0228032124e-02,0.6480308351967274
10,0.19551200,10000,4.5546150000e-01,5.7228169847e-02,2.1071991390e-01,4.7009566042e-02,0.6470982377409144
10,0.19777400,10000,4.4659450000e-01,5.8578175202e-02,2.0287770690e-01,4.3740419944e-02,0.6457637198550386
10,0.19999600,10000,4.4007450000e-01,5.9520586521e-02,1.9720791150e-01,4.1469803609e-02,0.6445634733007044
10,0.20217800,10000,4.3252640000e-01,6.1308909477e-02,1.9083749320e-01,3.9015793280e-02,0.6428984127435883
10,0.20432000,10000,4.2330070000e-01,6.1299414690e-02,1.8294072510e-01,3.5967827519e-02,0.6417615806710966
10,0.20642100,10000,4.1554150000e-01,6.2743007150e-02,1.7661102950e-01,3.3675775079e-02,0.6401175227973332
10,0.20848100,10000,4.0742710000e-01,6.3622755922e-02,1.7004429210e-01,3.1367223212e-02,0.6383981008701982
10,0.21050100,10000,3.9893030000e-01,6.5673523912e-02,1.6345796470e-01,2.9156750474e-02,0.6362477474089492
10,0.21248100,10000,3.9179550000e-01,6.6644305279e-02,1.5794473310e-01,2.7373177683e-02,0.6342421421482933
10,0.21442000,10000,3.8503820000e-01,6.7846199978e-02,1.5285706200e-01,2.5787529926e-02,0.6321104308394623
10,0.21631900,10000,3.7646600000e-01,7.0246659019e-02,1.4666074880e-01,2.3968213191e-02,0.6285617639579877
10,0.21817800,10000,3.6996210000e-01,7.0747156689e-02,1.4187661510e-01,2.2508098358e-02,0.6272686583403635
10,0.21999600,10000,3.6280410000e-01,7.1585002371e-02,1.3675071510e-01,2.1065881577e-02,0.6245093115833298
10,0.22177400,10000,3.5494590000e-01,7.4366329802e-02,1.3151638990e-01,1.9708017738e-02,0.6201939034393663
10,0.22351100,10000,3.4665550000e-01,7.5117378028e-02,1.2581209190e-01,1.8187968460e-02,0.6169828938460034
10,0.22520800,10000,3.4092090000e-01,7.6213752675e-02,1.2203501530e-01,1.7223728403e-02,0.6144888051955506
10,0.22686400,10000,3.3413380000e-01,7.6583396368e-02,1.1750982640e-01,1.6079258896e-02,0.6118528480274192
10,0.22848100,10000,3.2625520000e-01,7.7602052040e-02,1.1246393180e-01,1.4887242371e-02,0.6076564846539514
10,0.23005600,10000,3.2044470000e-01,7.8521848615e-02,1.0884986990e-01,1.4078028733e-02,0.6039365520486462
10,0.23159200,10000,3.1333200000e-01,8.0211147348e-02,1.0461012700e-01,1.3157194828e-02,0.5992305650598638
10,0.23308700,10000,3.0772990000e-01,8.0014724780e-02,1.0109940730e-01,1.2345483238e-02,0.5973853066303743
10,0.23454100,10000,3.0033860000e-01,8.1191979677e-02,9.6794753000e-02,1.1473247986e-02,0.591810814833843
10,0.23595500,10000,2.9633140000e-01,8.1640793087e-02,9.4476851200e-02,1.1009843909e-02,0.5888416765829809
10,0.23732900,10000,2.8987910000e-01,8.2706409172e-02,9.0869558700e-02,1.0307532788e-02,0.5839010380548054
10,0.23866200,10000,2.8613000000e-01,8.2478841990e-02,8.8672456000e-02,9.8571190910e-03,0.5821203002963105
10,0.23995500,10000,2.7904600000e-01,8.2380059064e-02,8.4652465600e-02,9.0897867584e-03,0.5771822445668131
10,0.24120800,10000,2.7327960000e-01,8.4126392701e-02,8.1758282000e-02,8.6083951635e-03,0.570723191902405
10,0.24242000,10000,2.6825280000e-01,8.3157628702e-02,7.8874064400e-02,8.0534847313e-03,0.5684867422012452
10,0.24359100,10000,2.6180620000e-01,8.4289677402e-02,7.5646525600e-02,7.5490916580e-03,0.5602605064970848
10,0.24472300,10000,2.5891840000e-01,8.3988270279e-02,7.4092062000e-02,7.2615008864e-03,0.5590779915049731
10,0.24581300,10000,2.5437340000e-01,8.3587122532e-02,7.1691935000e-02,6.8479770333e-03,0.5558798930846625
10,0.24686400,10000,2.4937410000e-01,8.4449215012e-02,6.9318398500e-02,6.4989675901e-03,0.5491562270127273
10,0.24787400,10000,2.4426480000e-01,8.3748683961e-02,6.6678433200e-02,6.0692479015e-03,0.5449670463735676
10,0.24884400,10000,2.4087160000e-01,8.4205383249e-02,6.5108965200e-02,5.8462805270e-03,0.5402975589269432
10,0.24977300,10000,2.3602280000e-01,8.3878611352e-02,6.2741680000e-02,5.4935450065e-03,0.5348220233017897
10,0.25066200,10000,2.3475370000e-01,8.4449917793e-02,6.2240375100e-02,5.4404130264e-03,0.5318702794325684
10,0.25151000,10000,2.2906480000e-01,8.4359693318e-02,5.9586528800e-02,5.0650007977e-03,0.5244873329153659
10,0.25231800,10000,2.2588740000e-01,8.3977058390e-02,5.8076558600e-02,4.8515683486e-03,0.5205325250643894
10,0.25308600,10000,2.2354470000e-01,8.3865435926e-02,5.7004940900e-02,4.6907238464e-03,0.5188354626882652
10,0.25381300,10000,2.1975250000e-01,8.3415748288e-02,5.5248652500e-02,4.4442777405e-03,0.5146706488196754
10,0.25450000,10000,2.1918240000e-01,8.4022029852e-02,5.5099920000e-02,4.4479582822e-03,0.5116428911367399
10,0.25514700,10000,2.1571380000e-01,8.3798573434e-02,5.3553942200e-02,4.2513055502e-03,0.5058962227106512
10,0.25575300,10000,2.1256320000e-01,8.2259117805e-02,5.1948999800e-02,3.9890211817e-03,0.5072907597131231
10,0.25631800,10000,2.1017350000e-01,8.2620806202e-02,5.0998415100e-02,3.8970834375e-03,0.500534965521926
10,0.25684400,10000,2.0772690000e-01,8.2178793200e-02,4.9903143700e-02,3.7512558077e-03,0.4978891391197646
10,0.25732800,10000,2.0668780000e-01,8.1592625076e-02,4.9376537400e-02,3.6695111124e-03,0.49829816416786943
10,0.25777300,10000,2.0457620000e-01,8.1339905407e-02,4.8466940200e-02,3.5488887112e-03,0.4964067269403847
10,0.25817700,10000,2.0301580000e-01,8.2083210925e-02,4.7952394800e-02,3.5233804961e-03,0.48923904683956965
10,0.25854000,10000,2.0085510000e-01,8.1708627047e-02,4.7018403300e-02,3.4050459675e-03,0.48658805249017756
10,0.25886400,10000,1.9907380000e-01,8.1853054591e-02,4.6329630400e-02,3.3322088639e-03,0.4825203337084676
10,0.25914600,10000,2.0015990000e-01,8.0761068387e-02,4.6585683500e-02,3.3310914511e-03,0.48836486866240614
10,0.25938900,10000,1.9878770000e-01,8.1291272938e-02,4.6124159900e-02,3.2918086072e-03,0.4842296365419181
10,0.25959100,10000,1.9767150000e-01,8.1210971611e-02,4.5668584300e-02,3.2366202746e-03,0.48270843397269225
10,0.25975300,10000,1.9762760000e-01,8.0766656756e-02,4.5579268800e-02,3.2127451998e-03,0.48450990945465944
10,0.25987400,10000,1.9774740000e-01,8.1624267503e-02,4.5765889000e-02,3.2539843763e-03,0.4821423421177412
10,0.25995500,10000,1.9616120000e-01,8.1144810448e-02,4.5063038200e-02,3.1694275865e-03,0.4797421510539961
10,0.25999500,10000,1.9641050000e-01,8.0595530606e-02,4.5072074500e-02,3.1506682769e-03,0.4830288227550501
10,0.26000500,10000,1.9600670000e-01,8.1151152833e-02,4.5003477500e-02,3.1809567374e-03,0.4764666403575111
10,0.26004500,10000,1.9583320000e-01,8.1289930391e-02,4.4958034200e-02,3.1663207382e-03,0.47782145477524096
10,0.26012600,10000,1.9568310000e-01,8.0781053671e-02,4.4816801700e-02,3.1358448434e-03,0.4795828609403815
10,0.26024700,10000,1.9567420000e-01,8.0279445273e-02,4.4732537400e-02,3.1124032963e-03,0.4815253292814391
10,0.26040900,10000,1.9557760000e-01,8.0422101127e-02,4.4717665200e-02,3.1223583693e-03,0.479520950356249
10,0.26061100,10000,1.9409180000e-01,8.1519215594e-02,4.4316344800e-02,3.1011678684e-03,0.4736481479585798
10,0.26085400,10000,1.9298500000e-01,8.0750030537e-02,4.3763125600e-02,2.9978544203e-03,0.47823779097997854
10,0.26113600,10000,1.9205200000e-01,8.0476060637e-02,4.3359719400e-02,2.9623893503e-03,0.47477189522059826
10,0.26146000,10000,1.9091010000e-01,8.0576103584e-02,4.2938525500e-02,2.9156854679e-03,0.4728609810156589
10,0.26182300,10000,1.9015740000e-01,8.0196286508e-02,4.2590638000e-02,2.8866034741e-03,0.46955839104977104
10,0.26222700,10000,1.8782780000e-01,7.9331269322e-02,4.1572103400e-02,2.7588312144e-03,0.46789188928429504
10,0.26267200,10000,1.8870890000e-01,7.9715610884e-02,4.1964992100e-02,2.7907209717e-03,0.4717726669957113
10,0.26315600,10000,1.8430320000e-01,7.8788598376e-02,4.0174692000e-02,2.6006137061e-03,0.4629070144192352
10,0.26368200,10000,1.8300830000e-01,7.9466228797e-02,3.9806287900e-02,2.5895405220e-03,0.4552489234124164
10,0.26424700,10000,1.8187140000e-01,7.8120996864e-02,3.9179486000e-02,2.4920131968e-03,0.458857535913765
10,0.26485300,10000,1.7811820000e-01,7.7494532510e-02,3.7730895200e-02,2.3447529506e-03,0.45098827749624604
10,0.26550000,10000,1.7762360000e-01,7.7804411672e-02,3.7603064400e-02,2.3357918851e-03,0.44936170269427944
10,0.26618700,10000,1.7403890000e-01,7.6958148642e-02,3.6211503100e-02,2.1802849400e-03,0.44575868592604173
10,0.26691400,10000,1.7188190000e-01,7.6768858909e-02,3.5436255900e-02,2.1059024770e-03,0.44098772781836426
10,0.26768200,10000,1.6932100000e-01,7.6354046082e-02,3.4498958400e-02,2.0264703825e-03,0.4324461943211264
10,0.26849000,10000,1.6627320000e-01,7.5691677777e-02,3.3375434200e-02,1.9137562138e-03,0.4273206671834904
10,0.26933800,10000,1.6386680000e-01,7.4458242396e-02,3.2395803600e-02,1.8028765025e-03,0.4273790818686686
10,0.27022700,10000,1.5961930000e-01,7.3530825140e-02,3.0884562500e-02,1.6679420231e-03,0.41712317444170066
10,0.27115600,10000,1.5730300000e-01,7.2802266503e-02,3.0043873800e-02,1.5900471596e-03,0.4128123772678357
10,0.27212600,10000,1.5364550000e-01,7.2434281264e-02,2.8853140100e-02,1.4889432301e-03,0.403829179578134
10,0.27313600,10000,1.5229450000e-01,7.1801825325e-02,2.8348601300e-02,1.4474591303e-03,0.3996261284067729
10,0.27418700,10000,1.4780410000e-01,7.0528860442e-02,2.6819874700e-02,1.3169064190e-03,0.3897326001987583
10,0.27527700,10000,1.4417010000e-01,7.0046984403e-02,2.5691107100e-02,1.2397919902e-03,0.3738737203503969
10,0.27640900,10000,1.4037660000e-01,6.8194417809e-02,2.4355603400e-02,1.1112362220e-03,0.37556484188726114
10,0.27758000,10000,1.3767140000e-01,6.8112033790e-02,2.3592199600e-02,1.0678498230e-03,0.3604830531701443
10,0.27879200,10000,1.3396530000e-01,6.6511423627e-02,2.2370028700e-02,9.6882511622e-04,0.35465633402646546
10,0.28004500,10000,1.3014790000e-01,6.4555561865e-02,2.1105479700e-02,8.6303973042e-04,0.35416871462019317
10,0.28133800,10000,1.2693330000e-01,6.3351481373e-02,2.0125071500e-02,8.0382323189e-04,0.3384473168711537
10,0.28267100,10000,1.2397290000e-01,6.3194275985e-02,1.9362397100e-02,7.5135279633e-04,0.3319570166127471
10,0.28404500,10000,1.1999960000e-01,6.1257994205e-02,1.8152070600e-02,6.7008396552e-04,0.32211561973056035
10,0.28545900,10000,1.1595660000e-01,6.0182792502e-02,1.7067539400e-02,6.1133500719e-04,0.30045415269865283
10,0.28691300,10000,1.1373520000e-01,5.9112153620e-02,1.6429593000e-02,5.6679101570e-04,0.30008050091097016
10,0.28840800,10000,1.0938810000e-01,5.7565476258e-02,1.5279209100e-02,4.9983832687e-04,0.28631503011635284
10,0.28994400,10000,1.0607630000e-01,5.5666328712e-02,1.4350611700e-02,4.4116040687e-04,0.2859404251069967
10,0.29151900,10000,1.0245850000e-01,5.4320246195e-02,1.3448138300e-02,3.9384154872e-04,0.2741014274154435
10,0.29313600,10000,9.8766900000e-02,5.2845630193e-02,1.2547281900e-02,3.5262150668e-04,0.2533995777310164
10,0.29479200,10000,9.5428300000e-02,5.0502502011e-02,1.1656808100e-02,3.0103469793e-04,0.2615246427575022
10,0.29648900,10000,9.2465000000e-02,4.9630005931e-02,1.1012667400e-02,2.8087430526e-04,0.22802060194385954
10,0.29822600,10000,9.0055900000e-02,4.8830775333e-02,1.0494271300e-02,2.5758285105e-04,0.2203653794698892
10,0.30000400,10000,8.5676400000e-02,4.6189598731e-02,9.4737112000e-03,2.0792596452e-04,0.22776907911140676
10,0.30182200,10000,8.2156100000e-02,4.5079524722e-02,8.7815851000e-03,1.8758231175e-04,0.18917935070376724
10,0.30368100,10000,7.9147600000e-02,4.3427569695e-02,8.1501078000e-03,1.6072153663e-04,0.1934596208985574
10,0.30558000,10000,7.6322300000e-02,4.1332172185e-02,7.5332711000e-03,1.3727187162e-04,0.19370659604936957
10,0.30751900,10000,7.4110600000e-02,4.0529446471e-02,7.1348528000e-03,1.2442740008e-04,0.18524931032882286
10,0.30949900,10000,7.1359000000e-02,3.9174167260e-02,6.6265688000e-03,1.0822284182e-04,0.17847599810736958
10,0.31151900,10000,6.8528200000e-02,3.7415301619e-02,6.0958790000e-03,9.1807446467e-05,0.1764613662223805
10,0.31357900,10000,6.5866200000e-02,3.6450083106e-02,5.6668320000e-03,8.1646728296e-05,0.15250556216434896
10,0.31568000,10000,6.3231400000e-02,3.4473855292e-02,5.1865378000e-03,6.7442819649e-05,0.1642827444186935
10,0.31782200,10000,6.0482300000e-02,3.3206227610e-02,4.7606519000e-03,5.7687570531e-05,0.15154631389218942
10,0.32000400,10000,5.7980300000e-02,3.1807522440e-02,4.3733325000e-03,4.9245457107e-05,0.14173792325132628
10,0.32222600,10000,5.5898800000e-02,3.0705703747e-02,4.0674218000e-03,4.3245790386e-05,0.12866700421035127
10,0.32448800,10000,5.3373400000e-02,2.8657122945e-02,3.6698684000e-03,3.4585186302e-05,0.14401159293572197
10,0.32679100,10000,5.0993800000e-02,2.7566544089e-02,3.3602060000e-03,2.9282139993e-05,0.13553034724416035
10,0.32913500,10000,4.8690100000e-02,2.6178261824e-02,3.0559587000e-03,2.4313057346e-05,0.13219258143064738
10,0.33151800,10000,4.7285700000e-02,2.5917755468e-02,2.9076003000e-03,2.2584670291e-05,0.10952221377003046
10,0.33394300,10000,4.4852600000e-02,2.4234343473e-02,2.5990004000e-03,1.7577532509e-05,0.13259092317455767
10,0.33640700,10000,4.3156200000e-02,2.3382246994e-02,2.4091324000e-03,1.5609935738e-05,0.10348301146166017
10,0.33891200,10000,4.1624500000e-02,2.2090289673e-02,2.2205311000e-03,1.2493696033e-05,0.15539050282948563
10,0.34145800,10000,3.9850600000e-02,2.1335139992e-02,2.0432130000e-03,1.0793340866e-05,0.13819828940631107
10,0.34404300,10000,3.8243400000e-02,2.0243219488e-02,1.8723046000e-03,9.0614989954e-06,0.13836013639253097
10,0.34667000,10000,3.6551900000e-02,1.9450849337e-02,1.7143391000e-03,7.7231568167e-06,0.12404834503308715
10,0.34933600,10000,3.5257400000e-02,1.8851495514e-02,1.5984276000e-03,6.8361447912e-06,0.10812486109782316
10,0.35204300,10000,3.3775500000e-02,1.8136493404e-02,1.4696839000e-03,5.8405380391e-06,0.09867020250858705
10,0.35479100,10000,3.2475600000e-02,1.7182262006e-02,1.3498652000e-03,4.7456257724e-06,0.13185667427356307
10,0.35757800,10000,3.1046300000e-02,1.6213329193e-02,1.2267185000e-03,3.8150880953e-06,0.15492843971772752
10,0.36040700,10000,2.9634200000e-02,1.5680732728e-02,1.1240466000e-03,3.3459330918e-06,0.1172710603778141
10,0.36327500,10000,2.8341000000e-02,1.4767549799e-02,1.0212710000e-03,2.6322206138e-06,0.15876171087057156
10,0.36618400,10000,2.7366200000e-02,1.4341710708e-02,9.5457300000e-04,2.3816967906e-06,0.12874170832017529
10,0.36913400,10000,2.6053900000e-02,1.3293226312e-02,8.5549790000e-04,1.7689880435e-06,0.1943141298415777
10,0.37212300,10000,2.5001900000e-02,1.3046467622e-02,7.9528830000e-04,1.6328890923e-06,0.13942991206757216
10,0.37515400,10000,2.3986200000e-02,1.2423761288e-02,7.2967220000e-04,1.3309298846e-06,0.16674424556957979
10,0.37822400,10000,2.3119200000e-02,1.1958072207e-02,6.7747860000e-04,1.1295345126e-06,0.1796728457383424
10,0.38133500,10000,2.1982200000e-02,1.1160346701e-02,6.0775800000e-04,8.8773958080e-07,0.19887006364899917
10,0.38448700,10000,2.1047500000e-02,1.0797902723e-02,5.5958030000e-04,7.7919424190e-07,0.17053198050837504
10,0.38767900,10000,2.0250000000e-02,1.0371261076e-02,5.1761480000e-04,6.6375447560e-07,0.17420388232031137
10,0.39091100,10000,1.9303800000e-02,9.8207102694e-03,4.6907340000e-04,5.4121008180e-07,0.1800959877096623
10,0.39418300,10000,1.8727600000e-02,9.5644626684e-03,4.4219280000e-04,4.7964763800e-07,0.18233064451183956
10,0.39749700,10000,1.7948900000e-02,9.2808998648e-03,4.0828950000e-04,4.2747703950e-07,0.14521849699316258
10,0.40085000,10000,1.7297600000e-02,8.9898785326e-03,3.8001680000e-04,3.7708442360e-07,0.12961430376426963
10,0.40424400,10000,1.6388800000e-02,8.4456478412e-03,3.3991460000e-04,3.0479805620e-07,0.12067119345991051
10,0.40767800,10000,1.5646600000e-02,7.9578791914e-03,3.0813760000e-04,2.2658270320e-07,0.20454409936861984
10,0.41115300,10000,1.4989100000e-02,7.6254570977e-03,2.8281490000e-04,1.9913324410e-07,0.1701149491819295
10,0.41466800,10000,1.4406500000e-02,7.3840713838e-03,2.6206630000e-04,1.7030432230e-07,0.17342538887466397
10,0.41822300,10000,1.3856900000e-02,7.0984407567e-03,2.4239650000e-04,1.4532209650e-07,0.17556255158984213
10,0.42181900,10000,1.3228600000e-02,6.7918300137e-03,2.2112020000e-04,1.1874798700e-07,0.1904416351800292
10,0.42545500,10000,1.2582900000e-02,6.4645422592e-03,2.0011550000e-04,9.9769981100e-08,0.1695429456936749
10,0.42913200,10000,1.2071300000e-02,6.3283347803e-03,1.8576010000e-04,8.9126006500e-08,0.13904922703412315
10,0.43284900,10000,1.1818600000e-02,6.1997530381e-03,1.7811240000e-04,8.3588146800e-08,0.1217156771947926
10,0.43660700,10000,1.1085600000e-02,5.7979853659e-03,1.5650380000e-04,6.2370140200e-08,0.15119937296039154
10,0.44040500,10000,1.0759000000e-02,5.5402336069e-03,1.4644720000e-04,5.3293050400e-08,0.17170091941598398
10,0.44424300,10000,1.0246900000e-02,5.3330089526e-03,1.3343710000e-04,4.3566576700e-08,0.1843966674510803
10,0.44812200,10000,9.8602000000e-03,5.2281152702e-03,1.2455400000e-04,4.0179871200e-08,0.13667975171370128
10,0.45204100,10000,9.4031000000e-03,4.9753880088e-03,1.1317030000e-04,3.2841930700e-08,0.14524334400663108
10,0.45600000,10000,9.2172000000e-03,4.9666780597e-03,1.0962220000e-04,3.2165452600e-08,0.10778116986018971
10,0.46000000,10000,8.7006000000e-03,4.6160037250e-03,9.7005800000e-05,2.3685533000e-08,0.16099122268400756
20,0.06000000,10000,9.0442861250e-01,1.1400601394e-02,8.1812107582e-01,6.6974704403e-01,0.6664550349621313
20,0.06400000,10000,8.9303413750e-01,1.1876392042e-02,7.9765100532e-01,6.3669665138e-01,0.6664311580250506
20,0.06795900,10000,8.8158427500e-01,1.2497165304e-02,7.7734699745e-01,6.0475329730e-01,0.66639915701038
20,0.07187800,10000,8.6950615000e-01,1.2969012726e-02,7.5620912336e-01,5.7236041335e-01,0.6663704508108268
20,0.07575700,10000,8.5713786250e-01,1.3614115328e-02,7.3487064093e-01,5.4057885184e-01,0.6663308902352056
20,0.07959500,10000,8.4441342500e-01,1.3858596325e-02,7.1322607381e-01,5.0923836734e-01,0.6663082732459968
20,0.08339300,10000,8.3229385000e-01,1.4383970837e-02,6.9291993068e-01,4.8071111314e-01,0.6662688069001588
20,0.08715100,10000,8.1945982500e-01,1.4863714760e-02,6.7173531271e-01,4.5182132846e-01,0.6662286045482929
20,0.09086800,10000,8.0687961250e-01,1.5479238829e-02,6.5129429194e-01,4.2480778187e-01,0.666176685290387
20,0.09454500,10000,7.9406477500e-01,1.5575629156e-02,6.3078144286e-01,3.9849651919e-01,0.666154550366615
20,0.09818100,10000,7.8145861250e-01,1.6011773835e-02,6.1093391431e-01,3.7386583013e-01,0.666107971584907
20,0.10177700,10000,7.6819513750e-01,1.6099226035e-02,5.9038292844e-01,3.4916351535e-01,0.6660818537295834
20,0.10533200,10000,7.5563105000e-01,1.6337562892e-02,5.7124517299e-01,3.2693043468e-01,0.6660441845839018
20,0.10884700,10000,7.4268875000e-01,1.6386390022e-02,5.5185506630e-01,3.0513653279e-01,0.6660181357894297
20,0.11232200,10000,7.3023682500e-01,1.6855779907e-02,5.3352990949e-01,2.8526027577e-01,0.6659569031131496
20,0.11575600,10000,7.1786042500e-01,1.7050904805e-02,5.1561429406e-01,2.6645720432e-01,0.6659155089669982
20,0.11915000,10000,7.0516185000e-01,1.7289111068e-02,4.9755211817e-01,2.4815232350e-01,0.6658665673706328
20,0.12250300,10000,6.9253791250e-01,1.7471840382e-02,4.7991399493e-01,2.3090329535e-01,0.6658187748513147
20,0.12581700,10000,6.8006775000e-01,1.7586177539e-02,4.6280138730e-01,2.1475732923e-01,0.6657761517495705
20,0.12908900,10000,6.6805916250e-01,1.7814079260e-02,4.4662035429e-01,2.0003589144e-01,0.6657205740066265
20,0.13232100,10000,6.5610121250e-01,1.7859195011e-02,4.3078772000e-01,1.8612673567e-01,0.6656811407361253
20,0.13551300,10000,6.4417745000e-01,1.7939203121e-02,4.1528636992e-01,1.7299682417e-01,0.6656344532927376
20,0.13866500,10000,6.3254401250e-01,1.7830422667e-02,4.0042981993e-01,1.6085325940e-01,0.6656080706125365
20,0.14177600,10000,6.2093652500e-01,1.8178642561e-02,3.8589259808e-01,1.4942299527e-01,0.6655252895129251
20,0.14484600,10000,6.0966091250e-01,1.8458172929e-02,3.7202709831e-01,1.3891140344e-01,0.6654450233294691
20,0.14787700,10000,5.9829660000e-01,1.8146128300e-02,3.5828807062e-01,1.2884170271e-01,0.6654427049075637
20,0.15086600,10000,5.8723401250e-01,1.8373399193e-02,3.4518133348e-01,1.1961608064e-01,0.6653631918723679
20,0.15381600,10000,5.7635885000e-01,1.8258551637e-02,3.3252286534e-01,1.1101432433e-01,0.6653315772020663
20,0.15672500,10000,5.6591585000e-01,1.8328497440e-02,3.2059664951e-01,1.0321264469e-01,0.6652707279100627
20,0.15959300,10000,5.5523540000e-01,1.8504748074e-02,3.0862874087e-01,9.5674512187e-02,0.6651870342956187
20,0.16242200,10000,5.4488688750e-01,1.8549161754e-02,2.9724575716e-01,8.8763329044e-02,0.6651263323854337
20,0.16520900,10000,5.3496360000e-01,1.8313444962e-02,2.8652140205e-01,8.2478918234e-02,0.6651058461692776
20,0.16795700,10000,5.2486283750e-01,1.8669862095e-02,2.7582952708e-01,7.6466210375e-02,0.6649830326572332
20,0.17066400,10000,5.1534590000e-01,1.8472091872e-02,2.6592258070e-01,7.1077669967e-02,0.6649562706247827
20,0.17333000,10000,5.0567431250e-01,1.8573915433e-02,2.5605146616e-01,6.5915439888e-02,0.6648714973934284
20,0.17595700,10000,4.9668725000e-01,1.8535670531e-02,2.4704176104e-01,6.1368767765e-02,0.6648143638922129
20,0.17854200,10000,4.8680760000e-01,1.8754959700e-02,2.3733335276e-01,5.6660610706e-02,0.6646931331757642
20,0.18108800,10000,4.7788973750e-01,1.8880220288e-02,2.2873502828e-01,5.2645968300e-02,0.6645880674891044
20,0.18359300,10000,4.6947380000e-01,1.8801850445e-02,2.2075912312e-01,4.9045985917e-02,0.6645367935753177
20,0.18605700,10000,4.6115411250e-01,1.8597653180e-02,2.1300895359e-01,4.5667266161e-02,0.6645034634721982
20,0.18848200,10000,4.5237500000e-01,1.8655490636e-02,2.0499113315e-01,4.2306415334e-02,0.6644055100339656
20,0.19086500,10000,4.4421516250e-01,1.8703626867e-02,1.9767690127e-01,3.9352533971e-02,0.6643090766505545
20,0.19320900,10000,4.3595340000e-01,1.8820214325e-02,1.9040953202e-01,3.6524570433e-02,0.6641955160767161
20,0.19551200,10000,4.2773132500e-01,1.8801412113e-02,1.8330754413e-01,3.3860376736e-02,0.6641001165559239
20,0.19777400,10000,4.2013360000e-01,1.8781295376e-02,1.7686494363e-01,3.1529934548e-02,0.6640162334330377
20,0.19999600,10000,4.1259943750e-01,1.8776589174e-02,1.7059082087e-01,2.9340768126e-02,0.663922911207932
20,0.20217800,10000,4.0490190000e-01,1.8910140338e-02,1.6430310627e-01,2.7229641027e-02,0.6637756884943535
20,0.20432000,10000,3.9761221250e-01,1.8972855461e-02,1.5845540478e-01,2.5335541573e-02,0.6636473736762022
20,0.20642100,10000,3.9064303750e-01,1.9330414318e-02,1.5297561030e-01,2.3628972084e-02,0.6634270684261949
20,0.20848100,10000,3.8342938750e-01,1.9233109078e-02,1.4738797069e-01,2.1939986210e-02,0.6633403892773152
20,0.21050100,10000,3.7653891250e-01,1.9138645228e-02,1.4214780374e-01,2.0413055325e-02,0.6632508951752354
20,0.21248100,10000,3.6937636250e-01,1.9423169493e-02,1.3681611896e-01,1.8923594122e-02,0.6630171208994331
20,0.21442000,10000,3.6328753750e-01,1.9851442104e-02,1.3237187525e-01,1.7729367518e-02,0.6627278001259542
20,0.21631900,10000,3.5633265000e-01,2.0002041746e-02,1.2737299912e-01,1.6425706997e-02,0.662519979174014
20,0.21817800,10000,3.5004500000e-01,2.0169320657e-02,1.2293826284e-01,1.5311023535e-02,0.6623172895112635
20,0.21999600,10000,3.4370078750e-01,2.0725548851e-02,1.1855973675e-01,1.4256035258e-02,0.6619327869391222
20,0.22177400,10000,3.3778897500e-01,2.0657618865e-02,1.1452808618e-01,1.3309654820e-02,0.6617626752169117
20,0.22351100,10000,3.3120463750e-01,2.1300297570e-02,1.1015016921e-01,1.2328957659e-02,0.6612847353670068
20,0.22520800,10000,3.2600956250e-01,2.1543962814e-02,1.0674633076e-01,1.1588648177e-02,0.660995383813341
20,0.22686400,10000,3.1975297500e-01,2.2020699447e-02,1.0272682773e-01,1.0745800239e-02,0.660570367375207
20,0.22848100,10000,3.1400923750e-01,2.2647691354e-02,9.9114667867e-02,1.0018941728e-02,0.6600424145555752
20,0.23005600,10000,3.0811050000e-01,2.3278676765e-02,9.5473922813e-02,9.3113980569e-03,0.6594945214248613
20,0.23159200,10000,3.0230857500e-01,2.3862476653e-02,9.1959835369e-02,8.6544211729e-03,0.6588696171428614
20,0.23308700,10000,2.9639332500e-01,2.5020174599e-02,8.8474949641e-02,8.0320642566e-03,0.6579691566553918
20,0.23454100,10000,2.9081027500e-01,2.6142889559e-02,8.5253998375e-02,7.4807487745e-03,0.6569208679742118
20,0.23595500,10000,2.8516808750e-01,2.7167929479e-02,8.2058860711e-02,6.9531140700e-03,0.6558029581279874
20,0.23732900,10000,2.7906806250e-01,2.8677247318e-02,7.8701285783e-02,6.4235472409e-03,0.6543074562910354
20,0.23866200,10000,2.7392002500e-01,2.9450960339e-02,7.5899452425e-02,5.9898682350e-03,0.6534078446781386
20,0.23995500,10000,2.6891013750e-01,3.0531827480e-02,7.3244761320e-02,5.6023885696e-03,0.6519041575031665
20,0.24120800,10000,2.6384030000e-01,3.1573771432e-02,7.0608507256e-02,5.2259820133e-03,0.650592200017976
20,0.24242000,10000,2.5856585000e-01,3.3010124289e-02,6.7945858125e-02,4.8658231106e-03,0.6486749747344358
20,0.24359100,10000,2.5171257500e-01,3.5328595062e-02,6.4607205231e-02,4.4393415558e-03,0.6454843629363418
20,0.24472300,10000,2.4737986250e-01,3.6541124566e-02,6.2531916630e-02,4.1834846790e-03,0.6433736343660068
